video_id,title,duration,view_count,upload_date,has_subtitles,subtitle
AMWq4UrdZYk,????????? ?????????? :: ??????????????? ??????? 19 ?.?. 2563,49,4956,,Yes,th
e2AJFZOSmVc,?????????????????????????????? :: ??????????????? 14 ?.?. 2562 (???? 621214A ???? 85),1914,34498,,No,
ieEgLyRXh-c,????????????????????????? :: ??????????????? ??????? 18 ?.?. 2563,74,8694,,Yes,th
sp4FHvRwbw8,????????????????????????? :: ??????????????? ???????? 18 ?.?. 2563,56,5769,,Yes,th
mXaucp4st4s,????????????????????? :: ???????????????????????????????? ??????? ??????????????,2865,11615,,No,
FeLW-xiLFpw,????????????? :: ??????????????? 8 ?.?. 2562 (???? 621208B ???? 85),2251,25118,,No,
xPbej3SOvcg,?????? :: ??????????????? 8 ?.?. 2562 (???? 621208A ???? 85),2020,28864,,No,
bAeyz01AC3s,????????????????? :: ??????????????? ????????,173,8681,,No,
Gs_IdSLlNqo,????????????????? :: ??????????????? 7 ?.?. 2562 (???? 621207B ???? 85),1684,10441,,No,
47j_Z_Rc5iE,???????????? :: ??????????????? ???????? 12 ?.?. 2563,51,5326,,Yes,th
sNvWilCotc8,7/12/2019 ??????????????? ??????????????????? (Adjusting to Change),1828,34640,,Yes,en
hY89wmzp5mo,????????????? :: ??????????????? ???????? 11 ?.?. 2563,61,8532,,Yes,th
pZbWQx_K3ow,??????????????????????????? :: ??????????????? ???????? 11 ?.?. 2563,66,5284,,Yes,th
J8uYmt6K2yw,????????????????? ????????????? :: ???????????????????????????????? ??????? ??????????????,5036,17360,,No,
a7FtbCGowQM,????????????? ?????????????????? :: ??????????????? ????????,321,8307,,No,
6DXOTNuXlvY,????????????? - ???????????????????? ??????? 17 ?.?. 62 (orn621017),5540,10942,,No,
xJt70o9s0L8,???????????? :: ??????????????? ???????? 5 ?.?. 2563,37,7723,,Yes,th
ovyp1wU3-JM,??????????????????????????????? :: ??????????????? ???????? 5 ?.?. 2563,55,5824,,Yes,th
vN9WFSp5oh4,????????????????????? :: ??????????????? 1 ?.?. 2562 (???? 621201A ???? 85),1654,56624,,No,
eGA02KHawr8,????????????? :: ??????????????? 30 ?.?. 2562 (???? 621130B ???? 85),1704,14711,,No,
RxF4__HdHA8,?????????????????? :: ??????????????? ??????? 4 ?.?.2563,72,4943,,Yes,th
zJjRRBFSpig,????????????????????????????? :: ??????????????? ???????? 4 ?.?. 2563,70,5767,,Yes,th
4cGUap5eXoY,????????????? :: ??????????????? 30 ?.?. 2562 (???? 621130A ???? 85),1506,46554,,No,
xlLF3Ijutc4,????????????????????? :: ??????????????? ???????? 1 ?.?. 2563,54,8219,,Yes,th
IDO_stTxprY,??????? :: ??????????????? ???????? 1 ?.?. 2563,38,5363,,Yes,th
DiLZ4NA8D6Q,??????????????? ?????????????? :: ???????????????????????????????? ??????? ??????????????,1797,6783,,No,
N13JMSr9kUg,??????????????? ???????????????????? ??????? 16 ?.?. 62 (sci621016),4729,8957,,No,
crqlqiFKKto,??????????????? ?????????????????????????????? :: ??????????????? 24 ?.?. 2562 (???? 621124 ???? 85),3654,1205796,,No,
fI4h8jSL80Q,????????????????? ??????????????? :: ??????????????? ????????,183,6431,,No,
wjtJeuIOrxQ,??????????? ????????????? :: ??????????????? 23 ?.?. 2562 (???? 621123B ???? 85),2009,13611,,No,
av5uZgGk-wY,??????? :: ??????????????? ???????? 29 ?.?. 2562,55,5403,,Yes,th
IqczxlhJwrU,????????????????????? :: ??????????????? ???????? 29 ?.?. 2562,42,5522,,Yes,th
YUATZDy2QxE,?????????????????? :: ??????????????? ???????? 28 ?.?. 2562,71,5427,,Yes,th
Ov-qYlSrn2M,???????????????????? :: ??????????????? ???????? 28 ?.?. 2562,99,5033,,Yes,th
A0DD7LDumkI,???????????? :: ??????????????? 23 ?.?. 2562 (???? 621123A ???? 85),1922,31146,,No,
sGCkRoyf3z0,??????????????????????? :: ??????????????? ???????? 31 ?.?. 2562,67,7278,,Yes,th
AnmJXnplkTw,?????????????? :: ??????????????? ???????? 31 ?.?. 2562,236,19383,,No,
fOb0E_vsYPM,???????????????? :: ???????????????????????????????? ??????? ??????????????,2601,7375,,No,
iYWJ8hEuxRw,???????? ???????????? ????????????????????? :: ??????????????? ????????,119,7231,,No,
Ywm1ZcCFI5Q,?????????????????????? :: ??????????????? 10 ?.?. 2562 (???? 621110B ???? 84),1831,42547,,No,
E9kKrzS7fV8,????????????????????? :: ??????????????? ???????? 22 ?.?. 2562,79,5132,,Yes,th
gno1uzIYozI,????? ??????? :: ??????????????? 10 ?.?. 2562 (???? 621110A ???? 84),1900,20412,,No,
ZvvnuMPMpjc,??????????????? ??????????????????????????????????????? ???. 11 ?.?. 62 (sci621011),4884,14619,,No,
7KJFm0cPQ7A,???????????????????????????? :: ??????????????? 9 ?.?. 2562 (???? 621109B ???? 84),2376,20808,,No,
hGKkADPc__U,?????????????????? :: ??????????????? 9 ?.?. 2562 (???? 621109A ???? 84),1780,25385,,No,
ZDfSJkJYDaI,??????????????? ????????????????? :: ??????????????? ???????? 21 ?.?. 2562,70,5291,,Yes,th
7ad6ZfrayC4,?????????????????? :: ??????????????? ???????? 21 ?.?. 2562,46,4223,,Yes,th
r2R8wG07ePk,????????????????????????? :: ???????????????????????????????? ??????? ??????????????,3477,12528,,No,
hceqqxtd2EY,???????????????????? :: ??????????????? 3 ?.?. 2562 (???? 621103 ???? 84),3293,167201,,No,
uqw8Wgs0z7c,??????? ??????? :: ??????????????? 2 ?.?. 2562 (???? 621102B ???? 84),1498,20791,,No,
2L0gI0IchbQ,????? ????????????????????????? :: ??????????????? ????????,235,15293,,No,
swDCd81d_I4,?????????????? :: ??????????????? 2 ?.?. 2562 (???? 621102A ???? 84),1812,15148,,No,
tzrKuV7O2EQ,??????????????????? ??????????????????? :: ??????????????? 27 ?.?. 2562 (???? 621027 ???? 84),2885,21612,,No,
eIUxN6xLtBE,??????????????? :: ??????????????? ???????? 15 ?.?. 2562,49,4122,,Yes,th
GMTLvi44Gck,???????? ???????????????? :: ??????????????? ???????? 14 ?.?. 2562,42,4784,,Yes,th
CFLM1Dxed68,?????????? ???????????? :: ??????????????? ???????? 14 ?.?. 2562,36,5330,,Yes,th
MYzomwSDjAI,????? ??????????????? :: ??????????????? 26 ?.?. 2562 (???? 621026B ???? 84),1218,11377,,No,
y17PLqIJv9U,???????????????? ?????????????? ::  ???????????????????????????????? ??????? ??????????????,5282,19301,,No,
I6GonKzeriU,????????? :: ??????????????? 26 ?.?. 2562 (???? 621026A ???? 84),1513,22687,,No,
caEZX4g7B4k,????????? :: ??????????????? ????????,429,80361,,No,
851YPybW8_s,??????????????????? :: ??????????????? 20 ?.?. 2562 (???? 621020B ???? 84),1756,7316,,No,
E7hfOabRimc,????????????? ??????????? :: ??????????????? ???????? 8 ?.?. 2562,58,4324,,Yes,th
yEmtpSEhrKg,??????????????? :: ??????????????? ???????? 8 ?.?. 2562,47,4238,,Yes,th
#NAME?,20/10/2019 ???????????????????? (The law of cause and effect),1876,22615,,Yes,en
sq-anU_wqEo,??????????? :: ??????????????? ???????? 7 ?.?. 2562,56,5354,,Yes,th
wvj_M6k6oaA,??????????????????????????? :: ??????????????? 19 ?.?. 2562 (???? 621019B ???? 84),2677,12580,,No,
rDYqWnJrxQc,????????????? ??????????????? :: ??????????????? ???????? 7 ?.?. 2562,63,4417,,Yes,th
_5_J0vm2pxA,???????????????????????? :: ???????????????????????????????? ??????? ??????????????,2940,3279,,No,
Vhta41YbfwE,????????????? :: ??????????????? 19 ?.?. 2562 (???? 621019A ???? 84),1880,32944,,No,
GIUCPEAXCGc,????????????????????????????? :: ??????????????? ????????,278,8339,,No,
piHksDTsgjo,????????????? - ?????????????????????? 13 ?.?. 62 (orn620913),4977,3655,,No,
j9Ne8Un_4mg,???????????????????????????? :: ??????????????? ???????? 1 ?.?. 2562,48,3879,,Yes,th
a8dHfEKNcso,?????????????????? :: ??????????????? 13 ?.?. 2562 (???? 621013B ???? 84),2415,19824,,No,
t78vcYCeluo,?????????????????????? :: ??????????????? ???????? 1 ?.?. 2562,89,6915,,Yes,th
c_Hgzp8_6aA,????????? ???????????? :: ??????????????? ???????? 30 ?.?. 2562,93,4862,,Yes,th
ia3qT2s9aSA,???????????????????????????????????? :: ??????????????? 13 ?.?. 2562 (???? 621013A ???? 84),2202,23800,,No,
D1UK9RLJGVw,????????????????????????????? :: ??????????????? ????????  30 ?.?. 2562,60,3521,,Yes,th
QH5gueJqjx8,??????????? ?????????????????? :: ???????????????????????????????? ??????? ??????????????,1960,2472,,No,
0cxJrDDXczs,????????????? ????? ?????????? - ?????????????????????? 12 ?.?. 62 (sci620912),3134,2611,,No,
abBzhf0rTPE,???????????????????????? :: ??????????????? 12 ?.?. 2562 (???? 621012B ???? 84),2346,18638,,No,
YTK-zRP0s4o,????????????????????  :: ??????????????? 12 ?.?. 2562 (???? 621012A ???? 84),2206,36424,,No,
wU0oTC1PcRw,?????????? ::  ??????????????? ???????? 24 ?.?. 2562,50,4914,,Yes,th
_b91GrGLtdk,???????????????????????????? :: ??????????????? 6 ?.?. 2562 (???? 621006B ???? 84),2831,16299,,No,
5WTPJRqBGXs,???????????????? :: ??????????????? ???????? 24 ?.?. 2562,58,4411,,Yes,th
IqNN8HY91t8,?????????????????????? :: ??????????????? 6 ?.?. 2562 (???? 621006A ???? 84),1268,75721,,No,
x-GBgk4Rx3g,??????????????????????? :: ??????????????? ???????? 23 ?.?.2562,46,5100,,Yes,th
AWbAC71JVW0,?????????????????????? :: ??????????????? 5 ?.?. 2562 (???? 621005B ???? 84),2554,14208,,No,
R603ZptwDe4,???????????????????????? ::  ??????????????? ???????? 23 ?.?. 2562,48,3818,,Yes,th
q2A-Cx4Un_A,???????? ?????????? :: ???????????????????????????????? ??????? ??????????????,4274,8017,,No,
lumJ8Z9AVTQ,????????????????? :: ??????????????? 5 ?.?. 2562 (???? 621005A ???? 84),2095,14486,,No,
Q1iA_Ynaaw8,????????????? ????? ?????????? ????????????????? 6 ?.?. 62 (sci620906),4006,28682,,No,
1oOFO-ncO48,????????????????? :: ??????????????? 29 ?.?. 2562 (???? 620929B ???? 84),1637,17183,,No,
8ONDRR4lcrs,???????? ???????????????? :: ??????????????? ????????,235,9321,,No,
ynm_blXy7DY,???????????? :: ??????????????? 29 ?.?. 2562 (???? 620929A ???? 84),1903,49785,,No,
sWo_AidIFdY,?????????????????????????????????? :: ???????????????????????????????? ??????? ??????????????,2030,5113,,No,
QIxesdfLnG4,????????? :: ??????????????? 28 ?.?. 2562 (???? 620928B ???? 84),3406,50634,,No,
R9ZI5xTyWPE,????????????????????????? :: ??????????????? 28 ?.?. 2562 (???? 620928A ???? 84),1788,45797,,No,
kDlNzrRYDBY,??????????? :: ??????????????? ????????,106,7910,,No,
Xugw21j1reA,???????? :: ??????????????? ???????? 10 ?.?.2562,52,9636,,Yes,th
6SXt9_xfrTo,??????????????????????????? :: ??????????????? 22 ?.?. 2562 (???? 620922 ???? 84),4923,85892,,No,
kP3hQQTKbjA,??????? :: ??????????????? ???????? 10 ?.?.2562,104,4880,,Yes,th
hCLUy3KFhM0,?????????????????????? ::  ??????????????? ???????? 9 ?.?.2562,47,3775,,Yes,th
Ardqg124p_g,???????????? ????????????????? :: ??????????????? 21 ?.?. 2562 (???? 620921B ???? 84),3052,44157,,No,
v3QHtk9N6P0,????????? 2 ???? ::  ??????????????? ???????? 9 ?.?.2562,55,3229,,Yes,th
2otGZTdoTlE,????????? :: ??????????????? 13 ?.?. 2562 (???? 620713B ???? 82),2783,20405,,No,
_TUUqQ9evN4,??????????????????????????? :: ???????????????????????????????? ??????? ??????????????,4552,13600,,No,
SNuRnprrMUA,?????????????? :: ??????????????? 21 ?.?. 2562 (???? 620921A ???? 84),2223,39453,,No,
jMHuSvIY7V8,?????????? ???????? :: ??????????????? 15 ?.?. 2562 (???? 620915B ???? 84),2532,15425,,No,
4z-vVpG6tdg,??????????????? - ???????????? 22 ?.?. 62 (sci620722),3638,3105,,No,
ZBkBLe5Jqzg,????????????????????? :: ??????????????? 15 ?.?. 2562 (???? 620915A ???? 84),2148,41504,,No,
QB3v_qmcLg4,?? ?? ???? ??? ???? :: ??????????????? 14 ?.?. 2562 (???? 620914B ???? 84),2945,21141,,No,
EGWecfX_whM,??????? ??? ???? ????????????? :: ??????????????? ????????,357,12542,,No,
K9kHmT-4JMY,???????????? :: ??????????????? ????????  3 ?.?.2562,65,3659,,Yes,th
1Vee5UG14kM,???????????????????????????????? :: ??????????????? ????????  3 ?.?. 2562,91,2459,,Yes,th
-TCx-2tv7mU,?????? :: ??????????????? 14 ?.?. 2562 (???? 620914A ???? 84),1824,29301,,No,
sAJQ8YhjMf4,?????????????????????? :: ??????????????? ???????? 2 ?.?. 2562,71,2949,,Yes,th
sfarGhWDgf0,????????? 4 :: ??????????????? ???????? 2 ?.?. 2562,50,4411,,Yes,th
hDaVfHm8wZU,??????? ?????????????????????? :: ???????????????????????????????? ??????? ??????????????,3454,8496,,No,
QFWeueotYiI,?????????????????? ????????????????????? :: ??????????????? 8 ?.?. 2562 (???? 620908B ???? 84),2529,24801,,No,
33izl5QQCRs,????????????? - ???????????? 21 ?.?. 62 (orn620721),5354,2923,,No,
t4_0nf5Ldws,??????????????? ?????? :: ??????????????? ????????,158,38863,,No,
1UHD_2AgVvI,???????????????????????? :: ??????????????? 8 ?.?. 2562 (???? 620908A ???? 84),1766,28485,,No,
JSAJo1PUp0Y,?????????? :: ??????????????? ????????  27 ?.?. 2562,81,4029,,Yes,th
dDEoRA0atuw,???????????? :: ??????????????? ????????  27 ?.?. 2562,45,2949,,Yes,th
djghOP1hNUg,???????????????? :: ??????????????? 7 ?.?. 2562 (???? 620907B ???? 83),2156,58394,,No,
urzpGIxswmE,????????????????????????????? :: ??????????????? ????????  26 ?.?. 2562,115,6248,,Yes,th
jCaVRtYNvIU,??????????????????????????????? ?????????????????? ??????????? :: ???????????????  26 ?.?. 2562,90,5858,,Yes,th
vWJHfQE40d4,?????????????????? :: ???????????????????????????????? ??????? ?????????????? ?.???????,4442,9639,,No,
ojV_HK3UJLo,????????????? ??????????????????  :: ??????????????? 7 ?.?. 2562 (???? 620907A ???? 83),1885,19684,,No,
#NAME?,????????????????????????????? :: ??????????????? 1 ?.?. 2562 (???? 620901B ???? 83),1980,13332,,No,
eXJCmSJph_M,?????????? ??? ????? ????? :: ??????????????? ????????,250,8133,,No,
JhDl-6oTPDk,????????????? ??????????????? :: ??????????????? 1 ?.?. 2562 (???? 620901A ???? 83),2029,30025,,No,
v0vhQffHwHc,????????????? :: ??????????????? ???????? 20 ?.?. 2562,72,4124,,Yes,th
pnL-S9IKYsI,????????????????????????? ?????????????????? :: ??????????????? ???????? 20 ?.?. 2562,70,2665,,Yes,th
IEdlu2x7OVk,????????????????????? :: ??????????????? 31 ?.?. 2562 (???? 620831B ???? 83),1927,19652,,No,
C7ystcpNQxs,????????????? :: ??????????????? ???????? 19 ?.?.2562,78,2660,,Yes,th
S4y8BI4aimM,???????????? :: ??????????????? 31 ?.?. 2562 (???? 620831A ???? 83),2018,18056,,No,
zO9-rQCmEPA,??????????  :: ??????????????? ???????? 19 ?.?. 2562,44,2974,,Yes,th
PXcwkWmKG44,???????????????? :: ???????????????????????????????? ??????? ?????????????? ?.???????,3917,5899,,No,
naAVxakVZyk,??????????????????? :: ??????????????? ????????,402,20948,,No,
DwjZdeOw2j0,??????????????????? :: ??????????????? 25 ?.?. 2562 (???? 620825 ???? 83),3598,68554,,No,
2eJFEKciXUQ,?????????????? :: ??????????????? ???????? 13 ?.?. 2562,39,3523,,Yes,th
glt6fgm0wNY,???????????  :: ??????????????? ???????? 13 ?.?. 2562,74,3042,,Yes,th
NuhghI82JMQ,???????????????????????? :: ??????????????? ???????? 12 ?.?. 2562,97,3593,,Yes,th
LLWMGTIDMx4,?????????????? :: ??????????????? 24 ?.?. 2562 (???? 620824B ???? 83),2998,25006,,No,
2ifmYX9Ytr0,?????????????? :: ??????????????? 24 ?.?. 2562 (???? 620824A ???? 83),1901,29970,,No,
fvF0jkmUUVw,????????????? :: ??????????????? ???????? 12 ?.?. 2562,58,3117,,Yes,th
LMpsTUc-4CM,??????????????????? ::  ???????????????????????????????? ??????? ?????????????? ?.???????,4857,8725,,No,
InG35Qvjdpg,???????????? ?????????????????? :: ??????????????? ????????,169,8739,,No,
ac1xEnaWUvE,????????????????????? :: ??????????????? 18 ?.?. 2562 (???? 620818B ???? 83),3328,42703,,No,
B9NPIil5CIo,?????? :: ??????????????? ???????? 6 ?.?. 2562,48,2445,,Yes,th
vqCZRGEQ_6U,??????????????????????????? :: ??????????????? ???????? 6 ?.?. 2562,119,6086,,Yes,th
r2qJhuUYoO4,????????????????? :: ??????????????? 18 ?.?. 2562 (???? 620818A ???? 83),2153,32992,,No,
XybXajrUa3A,????????????????? :: ??????????????? ???????? 5 ?.?.2562,55,2579,,Yes,th
j9gFeO0nZs8,????????????? :: ??????????????? ???????? 5 ?.?. 2562,69,7381,,Yes,th
bUCrkV0_YPg,???????????????????????????? :: ???????????????????????????????? ??????? ?????????????? ?.???????,3548,10796,,No,
HsNkXTwDfoU,???????????????????? :: ??????????????? 17 ?.?. 2562 (???? 620817B ???? 83),3018,26547,,No,
Wd5W1v1X3R4,????? ??????????????????????????????? :: ??????????????? ????????,200,10266,,No,
vIepWf4cYpI,????????????????????????????? :: ??????????????? 17 ?.?. 2562 (???? 620817A ???? 83),1875,28152,,No,
1-iRL-ZZgP8,????????????????????????????? :: ??????????????? ???????? 29 ?.?.2562,83,3406,,Yes,th
hHYXf1_mi8Q,???????? :: ??????????????? ???????? 29 ?.?.2562,64,2853,,Yes,th
HL9B6IN2TxE,"""Awareness"", Venerable Pramote, Dhamma Talk (Eng Live Interpretation)",2823,2570,,Yes,en
mrTGRN8putU,???????????????????????????? :: ??????????????? 11 ?.?. 2562 (???? 620811B ???? 83),3206,38097,,No,
bv-8Yy23K6Y,????????????????????????? :: ??????????????? ???????? 28 ?.?. 2562,177,3708,,Yes,th
YxbAAnGT2a8,?????????? :: ??????????????? ???????? 28 ?.?. 2562,38,2765,,Yes,th
i9xHJISF4cc,????????????????????????????????? :: ???????????????????????????????? ??????? ??????????????,1865,9146,,No,
DlxH_PTMOzI,??????????????? ????????????????? :: ??????????????? 11 ?.?. 2562 (???? 620811A ???? 83),1906,36532,,Yes,th
9Cul7H4LnvU,??????????????? ?????????? (?????????????) ???????????????????????????????? 30 ??.?. 62,3827,8109,,No,
gOJRq-Yfv0o,????????????? ???????? ???????????????????????????????? 28 ??.?.62,3821,3153,,No,
-2pvVF7TQLE,??? ????? ????? ????????????????? :: ??????????????? ????????,178,11583,,No,
ng0ifbqiy5c,?????????????????? :: ??????????????? 10 ?.?. 2562 (???? 620810B ???? 83),3077,43996,,No,
BZA-dlGZBuA,????????????? ???????? - ?????????????? ????????? - 9 ??.?. 62,4233,5917,,No,
0e-CYg0b_iM,??????????? :: ??????????????? ???????? 22 ?.?.2562,79,2591,,Yes,th
08m39eQM-GE,????????????????????? :: ??????????????? 10 ?.?. 2562 (???? 620810A ???? 83),2052,29750,,No,
dRcfTu5IQc4,????????? :: ??????????????? ???????? 22 ?.?. 2562,78,2507,,Yes,th
AhizmNoBMfQ,????????????? ???????? ?????????????? ????????? 8 ??.?. 62,3951,5173,,No,
430taJZRe3o,????????????????????? :: ??????????????? ???????? 21 ?.?. 2562,54,4663,,Yes,th
e2i5XlOqQdM,??????????????????????????? :: ??????????????? 4 ?.?. 2562 (???? 620804 ???? 83),4551,190162,,No,
dknbGtBD4as,??????????????? :: ??????????????? ???????? 21 ?.?. 2562,65,2348,,Yes,th
UAsUfEY_8BE,????????? ????????????????????:: ???????????????????????????????? ??????? ?????????????? ?.???????,2750,4956,,No,
P4gWHJFx0-I,?????????????????????? :: ??????????????? 3 ?.?. 2562 (???? 620803B ???? 83),3789,63782,,No,
2_9Gl79z9qI,???????????????? :: ??????????????? ????????,104,5056,,No,
Tm8_FRj0oww,?????????? ? ?????????????????? :: ??????????????? 3 ?.?. 2562 (???? 620803A ???? 83),1873,48587,,Yes,th
nO5vGXe6Vys,????????????????????? :: ??????????????? ???????? 15 ?.?. 2562,87,2684,,Yes,th
Ix6x6PVvkTY,????????????? :: ??????????????? ???????? 15 ?.?. 2562,60,2951,,Yes,th
y5I2TPMqcKI,????????????? ????????????????? :: ??????????????? ???????? 14 ?.?. 2562,174,4713,,Yes,th
3qMW9VohQ5Q,??????????????????????????????????? :: ??????????????? ???????? 14 ?.?.2562,67,2602,,Yes,th
rdQce9BVgkw,???????? ???????????????????:: ???????????????????????????????? ??????? ?????????????? ?.???????,3153,5338,,No,
qY9NzsqScyY,????????????????????????? ????? ???????? :: ??????????????? 28 ?.?. 2562 (???? 620728 ???? 83),5249,228503,,No,
qPJHVgELkRk,???????????? :: ??????????????? ????????,125,5476,,No,
QPP_FjqkxBM,??????????????????????????? :: ??????????????? 27 ?.?. 2562 (???? 620727B ???? 83),3160,47479,,No,
lGjN0_uheS8,????????? ???????????????? :: ??????????????? ???????? 8 ?.?. 2562,50,3495,,Yes,th
7QLH95BwQ_g,????????????? :: ??????????????? 27 ?.?. 2562 (???? 620727A ???? 83),2188,30746,,No,
XkYKYdMM92o,?????????????? :: ??????????????? ???????? 8 ?.?. 2562,73,3035,,Yes,th
Rstxj8jutM0,?????????? ???????????????????????? :: ??????????????? ???????? 7 ?.?. 2562,81,3645,,Yes,th
wIYGeafBiAc,????????????? ?????????????????? :: ??????????????? ???????? 7 ?.?. 2562,87,3638,,Yes,th
tznBq2b46gg,??????????????????????:: ???????????????????????????????? ??????? ?????????????? ?.???????,1734,5942,,No,
oFnpzMi8Lq4,?????????????????  :: ??????????????? ????????,98,9384,,No,
l_GvNpClJnw,?????????? :: ??????????????? 21 ?.?. 2562 (???? 620721B ???? 83),3277,41557,,No,
m842cM8zBLo,????????????????????????? :: ??????????????? 21 ?.?. 2562 (???? 620721A ???? 83),1941,46084,,No,
Xu548H34zQE,??????????????????????????????????? :: ??????????????? 20 ?.?. 2562 (???? 620720A ???? 83),1916,44735,,Yes,th
ca172nFNCpA,??????????????:: ???????????????????????????????? ??????? ?????????????? ?.???????,1769,7342,,No,
fkoqMdUBKe4,??????????????? ????????????????? :: ??????????????? ????????,121,5916,,No,
#NAME?,??????????????? ?????????????? :: ??????????????? 20 ?.?. 2562 (???? 620720B ???? 83),3232,49862,,No,
